"","user_id","created_at","screen_name","text","source","favorite_count","retweet_count","...1","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","lang","location","account_created_at","followers_count"
"2835","1270438498470965248",2020-06-10 15:35:10,"ghanamarket1","Join our Buy-Sell community 
.
.
.
.Buy-Sell for free now on Ghana Market
.

#duncanwilliams #abnghana #AnlogaJunctionAlbum #365dni #WhyBuyCars #ROSE #juliusmalemamustfall #sundarpichai #ActorDohReturn #juliusmalemamustrise #wednesdaymorning #IndianAirForce #COVID https://t.co/A6ed7ygp1X","Twitter for iPhone",2,1,"duncanwilliams","abnghana","AnlogaJunctionAlbum","365dni","WhyBuyCars","ROSE","juliusmalemamustfall","sundarpichai","ActorDohReturn","juliusmalemamustrise","wednesdaymorning","IndianAirForce","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2020-06-09 19:32:08,2
"2836","2885781846",2020-06-10 15:35:07,"gallardolpzalex","@AntonioLobito0 imaginas la doble pesadilla #pandemia #covid-19 y no tener agua en tu baño para las medidas más básicas de higiene? Las colonias #AltaVista y #MargaritaMazaDeJuarez te pedimos amablemente nos suministres agua que aun no teniendo pagamos @SAPACCuernavaca","Twitter for Android",5,3,"pandemia","covid","AltaVista","MargaritaMazaDeJuarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Xochitepec, Morelos.",2014-11-01 03:58:50,698
"2837","991118678",2020-06-10 15:35:06,"CarballoLimpo","Recorda que non existe evidencia científica de que os animais domésticos padezan nin transmitan o #COVID-19
Non abandones ao teu amigo 🐶
#CarballoLimpo #NonAoAbandono #peludiño #animais #adopta #canceiracarballo https://t.co/oOmh63IbNm","Hootsuite Inc.",0,1,"COVID","CarballoLimpo","NonAoAbandono","peludiño","animais","adopta","canceiracarballo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pt","",2012-12-05 14:58:24,995
"2838","2517804000",2020-06-10 15:35:05,"ISSWSH","Online sex parties and virtual reality porn: can sex in isolation be as fulfilling as real life? #solosex #covid #sexinplace https://t.co/yMMzAcbbU5","Hootsuite Inc.",0,0,"solosex","covid","sexinplace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2014-05-23 13:12:44,2937
"2839","1205116824507031552",2020-06-10 15:34:57,"southessexwatch","@SuzanneEvans1 @BasHodge @metpoliceuk #dipstick s!! let's congregate to #protest #covid congregation being breached.","Twitter for iPhone",0,0,"dipstick","protest","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Essex",2019-12-12 13:27:11,7
"2840","380246974",2020-06-10 15:34:54,"CHU_Montpellier","#Autisme Communiqué de presse du 9 juin 2020 - Autisme : la télémédecine au service de l'éducation thérapeutique en période #COVID. https://t.co/m7j5QYh4zz","Twitter Web App",6,6,"Autisme","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr","Montpellier, France",2011-09-26 10:05:32,8259
"2841","360031111",2020-06-10 15:34:47,"GoaMurghi","The problem with me is, I'm stuck with a dirty mind and very clean hands #QuarantineLife #covid #Quarantine","Twitter for iPhone",0,0,"QuarantineLife","covid","Quarantine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","goa",2011-08-22 15:40:48,696
"2842","3638215945",2020-06-10 15:34:44,"MirrorNow","TIMES NETWORK PROTIVITI #IndiaOutbreakReport

Most important part is how many #COVID cases are being saved by us. Importance should be given to the facilities that we're making to save people: Dr Subhash Salunke, Member of #Covid19 Task Force to @tanvishukla  on #Maharashtra https://t.co/xgFrH199Wk","Twitter Media Studio - LiveCut",5,3,"IndiaOutbreakReport","COVID","Covid19","Maharashtra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","India",2015-09-21 13:31:19,83418
"2843","3638215945",2020-06-10 15:30:53,"MirrorNow","TIMES NETWORK PROTIVITI #IndiaOutbreakReport

15,000 samples were tested &amp; only 136 positive #COVID cases were found. Total deaths in the state are 78. #AndhraPradesh CM’s (@ysjagan) concentration is to see that deaths are less: @AmarAdvisor, Sr. Journalist to @tanvishukla https://t.co/XFaoQopPxa","Twitter Media Studio",1,1,"IndiaOutbreakReport","COVID","AndhraPradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","India",2015-09-21 13:31:19,83418
"2844","3638215945",2020-06-10 15:15:50,"MirrorNow","JUST IN | CM @ArvindKejriwal meets Home Miniter @AmitShah &amp; discusses #COVID situation in Delhi https://t.co/n6oFksEgbp","Twitter Web App",4,1,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","India",2015-09-21 13:31:19,83418
"2845","279147467",2020-06-10 15:34:39,"ARPNetwork","ARPN’s Wirtz: #COVID should be the last warning the U.S. needs to bolster mineral resource security - https://t.co/R5p94UQdBD #criticalminerals #rareearths #batterytech","Twitter for iPad",0,1,"COVID","criticalminerals","rareearths","batterytech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2011-04-08 17:42:59,651
"2846","990665878906724352",2020-06-10 15:34:39,"TrumpTheUseless","@theMRC @realDonaldTrump The Josef Goebbels Institute for #WhitePower tries to give its Dear Leader a boost with a deliberately distorted narrative.

In keeping with their name and namesake.

#wednesdaymorning 
#WednesdayThoughts 
#COVID 
#TuckerCarlsonIsARacist 
#TrumpDictatorship","Twitter for Android",0,0,"WhitePower","wednesdaymorning","WednesdayThoughts","COVID","TuckerCarlsonIsARacist","TrumpDictatorship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","The Land of No Trump 🎈✈️🛩🔭",2018-04-29 18:55:26,1027
"2847","108964710",2020-06-10 15:34:38,"Duffygary","Após abertura, interior tem segunda onda de infecção de #Covid-19 - via ⁦@folha⁩ #coronavirusnobrasil  https://t.co/DGNWxheM3N","Twitter for iPhone",1,0,"Covid","coronavirusnobrasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pt","Goiás, Brazil",2010-01-27 15:09:52,7566
"2848","115462305",2020-06-10 15:34:27,"ocl_mx","Te presentamos la actualización general del #COVID al día 09 de junio, a manera mundial, nacional, estatal y municipal. https://t.co/ZdjdnQQurT","Twitter Web App",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","León, Mx",2010-02-18 18:46:20,4270
"2849","913858909550645249",2020-06-10 15:34:26,"UltraBoards","🔥 #UltraBoard releases new #COVID19 #protectivebarriers that are -$ alt to #acrylicbarriers 4 #COVID #coughshield / #sneezeshield
https://t.co/8txmTwnrM8
•
#UltraBoards #signs #signshop #signindustry #signbusiness #signnews #sign #signprinting #signcompany #signshoplife https://t.co/PXnbz33Snt","Twitter Web App",0,0,"UltraBoard","COVID19","protectivebarriers","acrylicbarriers","COVID","coughshield","sneezeshield","UltraBoards","signs","signshop","signindustry","signbusiness","signnews","sign","signprinting","signcompany","signshoplife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Bentonville, AR",2017-09-29 20:11:57,183
"2850","294889292",2020-06-10 15:34:19,"JRNYJim","Today's 'All Local' on #1010WINS covers Phase 2 opening of #LI, Renovation news for #LaGuardia Airport, funding &amp; studies being supported for a #COVID-19 vaccine and can the #NYC budget be balanced in the shadow of mass lockdowns? https://t.co/kop1tJFQ6F","Twitter Web App",0,0,"1010WINS","LI","LaGuardia","COVID","NYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New York, NY",2011-05-07 23:55:48,1192
"2851","235496410",2020-06-10 15:34:13,"MiliKPatel","#Harlesden residents the pop up #COVID testing centre is now up and running in @harlesdengarden If you are displaying symptoms, ring 0208 937 1234 or email coronavirus@brent.gov.uk to book a test.  Open daily, 10am-5pm. Remember to wear a face covering when you visit https://t.co/Kh8gG5Jq7k https://t.co/nBtC04Z8uz","Twitter Web App",1,3,"Harlesden","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Brent, London",2011-01-08 09:58:14,1292
"2852","260256662",2020-06-10 15:34:00,"OfficeSpaceSw","Last chance to sign up: #COVID-19: Lessons Learned from Office Re-openings

Gain inside information based on first-hand experiences. Join a select group of OfficeSpace clients who have recently re-opened offices: June 11, 202, 10am PST/1pm EST. 

https://t.co/fBctMKapjv https://t.co/om3soXueuS","HubSpot",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New York City",2011-03-03 14:31:50,2042
"2853","1050063531549384705",2020-06-10 15:34:00,"panoramateam","Did you miss @familygiving's webinar on Collaborative #Philanthropy in the Time of #COVID? 

It's now available on demand: https://t.co/bheQWX1SpB

Listen to @FitzGab's chat w/ @E_cousens, @DrJudyMonroe, and @tgmestres about their coordinated response efforts. 
#ncfpweb","TweetDeck",0,0,"Philanthropy","COVID","ncfpweb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Seattle, WA",2018-10-10 16:40:29,384
"2854","510073775",2020-06-10 15:33:56,"HilaireU","Quelqu'un se souvenait de ce poste facebook de @SOSMediasBDI de Juin 2019? A cette date même la Chine n'avait pas encore eu un seul cas de #Covid-19. Le prophète serait-il toujours en prison? 🤔 https://t.co/WXa1HLjVXC","Twitter Web App",3,2,"Covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr","Seattle, WA",2012-03-01 11:12:02,2022
"2855","1007753859165548545",2020-06-10 15:33:48,"UdlaChannelEc","#Nacionales | La Agencia Nacional de Regulación, Control y Monitoreo de Salud @Arcsa_Ec anunció en un comunicado la suspensión de registros sanitarios de dos pruebas de  #COVID-19, cuyo propietario es #Enfamotosa S.A Los productos son: 8799-DME-0520 y 9005-DME-0520. https://t.co/MinQC9ud4m","Twitter for Android",0,1,"Nacionales","COVID","Enfamotosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Quito, Ecuador",2018-06-15 22:36:57,13431
"2856","1174747748442263552",2020-06-10 15:33:42,"D611G","Van 56 mil 276 venezolanos han ingresado por las zonas fronterizas, de los cuales 1.758 han dado positivo a infección por #COVID-19 puntualizó el Vicepdte Sectorial .@jorgerpsuv #10Jun PuebloValienteFANByGNB #AlbaEconomíaSolidaria .@GNBoficial  https://t.co/JSks6R9fjL","Twitter for Android",0,3,"COVID","10Jun","AlbaEconomíaSolidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Tucupita edo. Delta Amacuro",2019-09-19 18:13:34,694
"2857","3017172452",2020-06-10 15:33:40,"NBT_Sports","बोर्ड ने #COVID-19 के कारण तेजी से बदलती स्वास्थ्य स्थिति का आकलन करने की इच्छा व्यक्त की, इसमें सरकार सहित प्रमुख हितधारकों के साथ काम करना है ताकि यह पता लगाया जा सके कि सभी के स्वास्थ्य और सुरक्षा का ध्यान रखते हुए कैसे टूर्नमेंट का आयोजन किया जा सकता है: @ICC","TweetDeck",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hi","",2015-02-12 08:50:03,8070
"2858","1265187040217444353",2020-06-10 15:33:36,"MungerDm","Public awareness campaign flagged off today. Also banners and hoarding have been put up at important and visible public places to aware people about use of #Masks and maintaining #socialdistance. #covid-19  @IPRD_Bihar @BiharHealthDept https://t.co/yeqwW7ST8K","Twitter for Android",11,2,"Masks","socialdistance","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","मुंगेर, भारत",2020-05-26 07:45:03,288
"2859","993708346682167296",2020-06-10 15:33:34,"shivamk62721117","Sala ek chij smajh nhi aa rhi he inhe gym kholne se problem kya he. Mandir, majid, mall, theke khol diye he jaha pr sabse jada bhid ati he pr inhe gym kholne me badi dikkat aa rhi he jha hum jese thode bhut log hi jate he.
#COVID 
#COVID19India","Twitter for Android",0,0,"COVID","COVID19India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hi","Nagda, India",2018-05-08 04:25:06,9
"2860","1270292658343247872",2020-06-10 15:33:23,"Amandiix5","#facebook #Amandiix #alcyonpapillon #ariix #COVID__19 #VogueChallenge #COVID #BLACKPINKISCOMING #VirginTonic #pierreperret #Emploi #365dni //www.facebook.com/groups/251210589469963/?ref=share","Twitter for Android",0,0,"facebook","Amandiix","alcyonpapillon","ariix","COVID__19","VogueChallenge","COVID","BLACKPINKISCOMING","VirginTonic","pierreperret","Emploi","365dni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2020-06-09 09:52:46,0
"2861","2303315002",2020-06-10 15:33:19,"r_lavieri","@Poder_Judicial_  Al parecer los DDHH han desaparecido en el #Perú #COVID @CIDH @OEA_oficial https://t.co/gAi4Ynggw6","Twitter for iPad",0,0,"Perú","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","",2014-01-25 10:59:16,522
"2862","3014711050",2020-06-10 15:33:15,"RadiatorJD","#COVID19 #COVID #Covid_19 

https://t.co/ORsOf59AlR","Twitter Web App",1,0,"COVID19","COVID","Covid_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und","The Great White North, eh? 🍁",2015-02-03 16:02:02,291
"2863","1217944886596571137",2020-06-10 15:32:59,"AARCOAgente","#AARCOInforma México supera los 124,000 casos de #Covid-19. El subsecretario reconoció que el país no ha alcanzado el punto máximo de contagios.","Twitter for iPhone",0,0,"AARCOInforma","Covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","México",2020-01-16 23:01:15,76
"2864","45287906",2020-06-10 15:32:50,"akinyiadongo","Still staying home on my best angelic behavior 😇 #nairobi #kenya #SocialDistancing #StayHome #Africa #lockdown #quarentine #quarentena #COVID19 #coronavirus #TogetherAtHome #lockdown #plussize #covid #digitalart #digital #digitalartist #art #painting @purplehaze_ke https://t.co/wy1EX7HR8W","Twitter for iPhone",1,0,"nairobi","kenya","SocialDistancing","StayHome","Africa","lockdown","quarentine","quarentena","COVID19","coronavirus","TogetherAtHome","lockdown","plussize","covid","digitalart","digital","digitalartist","art","painting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Nairobi",2009-06-07 05:04:55,1536
"2865","1250663948161921025",2020-06-10 15:32:44,"BalajiP97904833","🙌Stop The Chain Of Corona Virus 🙌
#COVID #stopcoronavirus #StayHome #sundarpichai #Google #IndianAirForce #Motivation #goodmorning #lockdown @narendramodi #Covid_19 #COVID19India 
Stay Home
Stay Safe 🙏 https://t.co/dWJJmd3QPe","Twitter for Android",1,0,"COVID","stopcoronavirus","StayHome","sundarpichai","Google","IndianAirForce","Motivation","goodmorning","lockdown","Covid_19","COVID19India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Maharashtra, India",2020-04-16 05:55:08,7
"2866","933531907404337153",2020-06-10 15:32:39,"YasirMulki","Because of Donald Trump's incompetence:
 
- 110,000 people are dead

- We have nearly 2 million cases of COVID-19

- Over 20 million Americans are out of work
 
Is America great again,  yet?

#COVID19 #COVID https://t.co/MDv81ZOXMd","Twitter for Android",1,0,"COVID19","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Mangalore, India",2017-11-23 03:05:25,1945
"2867","354637216",2020-06-10 15:32:36,"jjcfortworth","This is what Texas Covid-19 looks like. We didn’t flatten the curve y’all. #COVID19 #Texas #COVID https://t.co/2mRb3j4wa0","Twitter for iPhone",2,1,"COVID19","Texas","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Texas, USA",2011-08-14 02:02:28,183
"2868","102855586",2020-06-10 15:32:27,"mepk00alcom","#COVID19 
#COVID 
🚫 #NoQuarantine https://t.co/tam727jOWC","Twitter for Android",0,0,"COVID19","COVID","NoQuarantine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und","Taxachusetts",2010-01-08 02:09:19,5590
"2869","1270238612",2020-06-10 15:32:20,"LawrenceGostin","Nearly 2 weeks since Memorial Day USA &amp; is reopening. Many states seeing rising #COVID19 cases. Question: What's happened to @WhiteHouse #COVID Task Force?  Why has @POTUS sidelined our trusted ph leaders? What is our national plan to keep America safe?","Twitter Web App",45,15,"COVID19","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Washington, DC",2013-03-15 17:17:11,10884
"2870","829782520782843905",2020-06-10 15:32:12,"euro_mum","#COVID death toll would have been 1/2 if we’d shut down just one week earlier. One week. All those lives. All that misery. #BorisHasFailedTheNation https://t.co/4TyFjNby0I","Twitter for iPhone",1,0,"COVID","BorisHasFailedTheNation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","South East, England",2017-02-09 20:02:24,462
"2871","1326996024",2020-06-10 15:32:09,"MrsHisback","Coronavirus doctor's diary: 'People think it's over, but it's not' https://t.co/g7WkC0RaFS #COVID","Twitter for iPad",0,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2013-04-04 14:00:57,131
"2872","2852378032",2020-06-10 15:32:05,"PeterMerlinCane","Widespread Face Masks Could Help Prevent A Second Wave Of Coronavirus
https://t.co/EwPgzuALl5
#COVID19 #COVID #coronavirus #CoronaVirusUpdate","Twitter Web App",15,8,"COVID19","COVID","coronavirus","CoronaVirusUpdate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Toronto, Ontario",2014-10-30 22:25:32,127769
"2873","286680865",2020-06-10 15:32:05,"cp2austin","I can't breathe but hopefully a fresh breath of air is coming for us all!

Got my mask so I can be part of the solution not the problem! 

#COVID19 #COVID https://t.co/8bp5B1simq","Twitter for Android",0,0,"COVID19","COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","In the center of USA!",2011-04-23 13:43:35,18377
"2874","408973275",2020-06-10 15:32:04,"thekartikjha","New #COVID records by Maharashtra today:

Highest single day spike: 3254

Highest single day deaths: 149 

Highest single day deaths in Mumbai: 97  

Maharashtra state is ahead of 198 countries including China &amp; just short of 2612 from Canada, which is at number 17 in the world.","Twitter for Android",2,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","pune university pune",2011-11-10 03:45:08,1217
"2875","2795990775",2020-06-10 15:31:42,"webvisadvisors","😷 Quarantine fatigue: Why some of us have stopped being vigilant and how to overcome it @CNN   https://t.co/gnZ6q0jlkI #pandemic #C19 #COVID19 #COVID #coronavirus","Twitter Web App",1,0,"pandemic","C19","COVID19","COVID","coronavirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Houston, TX",2014-09-30 19:01:56,7631
"2876","833837368268427265",2020-06-10 15:31:38,"kimpettersen8","Varios colectivos en #Tocopilla  están siendo súper precavidos.
#Covid #COVID19 #Covid_19 #Covid19Chile https://t.co/k69EPLk3Lw","Twitter for Android",1,0,"Tocopilla","Covid","COVID19","Covid_19","Covid19Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es","Chile",2017-02-21 00:34:55,1032
"2877","18812741",2020-06-10 15:31:38,"GAPtelevision","BREAKING// #BillGates &amp; #DARPA Funding Ongoing Live Releases of Millions of GMO Mosquitos 🦟 to Vaccinate Unaware Human Populations!!!

That is alone is a Nazi style Criminal Act!#CrimeAgainstHumanity 

&gt;https://t.co/4PvAtZSFCl

#Eugenics
#Nazi
#DARPA
#COVID
#CoronaVirus
#vaccine https://t.co/Tijb0zFosp","Twitter for iPhone",0,0,"BillGates","DARPA","CrimeAgainstHumanity","Eugenics","Nazi","DARPA","COVID","CoronaVirus","vaccine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","",2009-01-09 19:53:48,1015
"2878","764018292352692228",2020-06-10 15:31:37,"Hamzakkakar","The best Lockdown video ever 😂
👇🏻👇🏻👇🏻
https://t.co/VYjDIRUUkO

#نیازی_ہٹاؤ_ملک_بچاؤ
#Covid_19 #COVID #COVID19India #COVID19Pandemic https://t.co/CqedesKM21","Twitter for Android",2,0,"نیازی_ہٹاؤ_ملک_بچاؤ","Covid_19","COVID","COVID19India","COVID19Pandemic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","Pakistan",2016-08-12 08:38:50,54
"2879","1147044429204561921",2020-06-10 15:31:35,"Aarti_Auti_03","मुंबईमध्ये  23,694 ऍक्टिव्ह रुग्ण असून 
27,109 इतके रुग्ण बरे होऊन घरी गेले आहेत.
दिवसेंदिवस वाढत जाणार हा आकडा धोकादायक आहे. 
#COVID #CoronaUpdate","Twitter for Android",4,1,"COVID","CoronaUpdate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mr","Navi Mumbai, India",2019-07-05 07:27:57,201
"2880","141584822",2020-06-10 13:37:09,"ians_india","As #Bangladesh ruling Awami League headed by PM #SheikhHasina prepares to present Bangladeshs Budget on Thursday, politicians in country struggling to remain afloat post May 30 #lockdown following #covid seem to be devising newer ways to remain relevant,maybe,as strident as ever. https://t.co/6lItsuImjN","Twitter Web App",8,0,"Bangladesh","SheikhHasina","lockdown","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New Delhi",2010-05-08 13:21:45,46105
"2881","141584822",2020-06-10 15:31:33,"ians_india","A total of 161 persons tested positive for #coronavirus in #JammuandKashmir on Wednesday as the total number of #COVID19 patients in the #unionterritory crossed 4,500.

#covid_19 #covid https://t.co/uRZxu0fAna","Hootsuite Inc.",3,0,"coronavirus","JammuandKashmir","COVID19","unionterritory","covid_19","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New Delhi",2010-05-08 13:21:45,46105
"2882","141584822",2020-06-10 14:38:51,"ians_india","One more person died in #Kerala due to #Covid19 and 65 fresh cases were registered, taking the total number of active cases in the state to 1,238, health officials said on Wednesday.

#COVID_19 #COVID #corona https://t.co/okjMY920s9","Hootsuite Inc.",1,0,"Kerala","Covid19","COVID_19","COVID","corona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New Delhi",2010-05-08 13:21:45,46105
"2883","141584822",2020-06-10 14:31:17,"ians_india","As many as 1,927 people tested positive for #coronavirus in #TamilNadu over the past 24 hours, said the state Health Department on Wednesday.

#covid_19 #covid https://t.co/HITXYK16Kl","Hootsuite Inc.",3,0,"coronavirus","TamilNadu","covid_19","covid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","New Delhi",2010-05-08 13:21:45,46105
"2884","17654981",2020-06-10 15:31:29,"conorato","Overcoming design challenges for #COVID-19 rapid point-of-care diagnostic test development with experts from  Cytiva , Avacta , Sona Nanotech Inc. , DCN Diagnostics https://t.co/d4nVDvD0aX","LinkedIn",2,0,"COVID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","ÜT: 51.655321,-0.570477",2008-11-26 17:45:47,2091
