id,comment_id,comments
29683,622473820,"My stay overall was very peaceful. I booked here to have a quiet place to hunker down in for a couple weeks. The kitchen was fully-equipped and the location was right by plenty of grocery stores. The space is very chic and warm. Uli was a very responsive host, and answered all my questions in little to no time."
29683,624825586,"If you read some of my other reviews, you'll notice that my husband and I have been chronic stay-cationers in NYC, preferring to explore different neighborhoods when we do have the luxury of staying together sporadically. Out of all the Airbnbs that we've had the pleasure of inhabiting, Uli's place was our definite favorite thus far.   First off, as you can see from the photos, the apartment is impeccably decorated, with some very tongue-in-cheek artwork that I'm a huge fan of. The kitchen is fully furnished with high-end labels, and for a month-long stay, we made good use of the calphalon cookware :) There's multiple routes for the coffee-addicted (as we are), in the form of a Nespresso machine, a French press, or an Italian moka pot. And if your preference is to have someone else make your coffee, I highly recommend Lazy Llama, just a short minute's walk down the block.

Prior to check-in, Uli was communicative and ensured that any worries we had about the cleaning and hiccups with check-in were taken care of, and we were able to very easily access KeyCafe to pick up our keys.  During the entire stay, we stayed in touch and he never took more than a few hours to respond.

We are slightly biased because this is our favorite neighborhood, but there's nothing quite like escaping for a walk through Thompkins Square Park, a short jog to the East River promenade, or across the Williamsburg Bridge. Lastly, and most importantly, I was working from home during my stay, and the internet was incredibly reliable for my multiple conference calls and long work days."
29683,627473751,"nicely designed, well-equipped apartment with an excellent location. one of my best stays in NYC so far."
29683,630369412,Uli has a uniquely decorated place in a very desirable part of town. I stayed in his apartment while the city was still recovering from Covid 19 and it felt safe.
29683,635006282,Great location and excellent space! Thanks to Uli for a nice stay.
29683,638450274,"Perfect location, great space, bedroom is facing a charming and very quiet backyard."
29683,644742670,"A good spot close to Houston, Katz and Russ & Daughters that is very affordable."
29683,659178501,A great place in a perfect location.
29683,664637453,"Bright stylish apartment in a perfect and very convenient location - close to many restaurants, coffee shops and Whole Foods. Perfect for the real Manhattan experience. The apartment was more spacious than anticipated and it was easy to work from the desk in the bedroom. Check-in and check-out were done remotely and the whole process was very easy. Uli was very easy to communicate with. Would absolutely recommend."
29683,668640766,"Amazing neighborhood. Everything you could need is a short walk away. Easy access to Citibikes, and public transport. Amazing food and drink options within a 5 min walk. 

Check in process is really a lot more simple than the directions make them seem. 

Extremely responsive host, even in spite of a time difference."
29683,701208527,Great location. Accurate description. Lovely bed room view
29683,709037831,the place is in a great location and is super chic. had a great experience
29683,710093118,Good size and great location!
29683,717192705,"Artistic space, eclectic location, communicative host"
29683,731219495,"Overall a great location. A cute condo with well designed use of space, high end appliances and really nice lighting throughout. Bedroom overlooks a courtyard and hence is very quiet and one can have peaceful night sleep.

The only few things that weren’t so great would be very little closet space and not having a microwave."
31130,613128521,"A fine room in a great location. Clean place, quick replies. Would recommend."
31130,627468183,"It was very pleasant experience to stay with Nicole in her cozy and quiet place in the middle of Manhattan. Super convenient location to any corner of New York City. Comfy bed, good size room. 
Place very clean. She is very friendly and helpful host."
31555,633600903,"Great location with easy access to West Village, Greenwich Village, Hudson River Park and so much more. An abundance of restaurants and bars nearby, and groceries are just a few blocks away."
31555,660592919,Staying at Tom's place was really wonderful. He has a beautiful home and the apartment is a great size. I was so comfortable being there and the location is absolutely beautiful. Tom was always available and very prompt in responding to any questions. I highly recommend this place and would stay there in the future!
31555,711268103,"Tom’s place is a quaint studio , well
lit with good amenities and located in one of the most sought after areas in Manhattan - West Village. The Hudson River Park is a couple blocks away and is the perfect place to get your morning workout routine in. Groceries, cafes, eateries, international cuisines are a stone’s throwaway.

Tom is an amazing host and has been very responsive and helpful through the period of my stay! 
Highly recommend the place.

Thank you,
Madhu"
31555,742659607,10/10! Tom was a gracious and communicative host. The apartment is tastefully furnished and very clean. Fast internet. Well-stocked kitchen. The location is excellent. Lots of bakeries and restaurants nearby. Citi Bike dock on the same block. Would definitely stay here again!
31994,586080140,"Room was clean and well kept. Nice bathroom with dual sinks, cable tv, and a nice porch leading from the bedroom. Very private and we were never bothered. Waldemar was an excellent host and responded almost immediately. Definitely recommend."
31994,597068172,Thanks Xavier. See you tomorrow.
31994,599017492,It's my fav place and hosts in BK.
31994,604172363,"Excellent stay, every time!"
31994,605508941,"This is a very convenient, clean, peaceful space! The host was VERY communicative and accommodating."
31994,606582709,Cozy space in very convenient location in Clinton Hill!
31994,610011714,"Although this is a nice house in a great location, there were several problems with check-in and other guests staying in the house.
The host is never actually there, his sister, who was very nice and tried to be accommodating, is in the house.
Unfortunately, it was never communicated to her who was actually staying in what room and consequently it took forever for my room to be prepared.
That brings me to my next point, I was never made aware that other people were staying in the house. Based on what I was told it was my understanding that just his sister was in the house and I would be renting a private room and bath in another section of a house.
The guest in the room next to me was incredibly loud and noisy, and given the fact that there are wood floors with no carpeting in an old Brownstone, it is incredibly noisy. Also they were singing or humming all night, banging on walls, and their phone was going off all night.
And I hope you like cats that meow all night.
It wasn't until 4 or 5 in the morning when things finally got quiet. And by then I had had enough, got ready and just went to the airport. 
And that was five hours before my flight left, I just wanted to get out of there.
It's a nice room, but the mattress is very uncomfortable, the hot water is very temperamental, and unfortunately it was too cold to take advantage of the deck outside the room.
I think a lot of these issues could have been avoided had things been communicated more clearly.
It would be nice if you could communicate with the host by phone, rather than sending several messages.
And unfortunately this ghost host never communicated clearly with his sister who was staying there and what rooms they were in.
And although you can lock the room from inside, the host never gave his sister a key to lock the door on the rooms when you leave the house. There is absolutely no privacy when you leave the room. Anyone could have had access to it.
To summarize, it's a nice house in a great neighborhood, but lack of communicating all the particulars led to a miserable stay."
31994,611635183,"Waldemar and Beverly were very friendly and helpful hosts, always sporting big smiles. Quick clear communication. VERY comfortable bed!"
31994,615854726,"Very clean and homey, a great place to feel tucked away from the city while being in a great location. The room I stayed in was exactly what I needed for my week away. I highly recommend."
31994,630548417,Would stay again.. Great stay
31994,640143423,"The room was absolutely lovely and sparkling clean. The balcony was private and shaded, a great place to take a breath and relax. Waldemar was very friendly and helpful. I couldn’t have asked for more!"
31994,645878272,Stunning space in a great location.
31994,648290340,"The room was just like the pictures very clean spacious , private and the outside deck was very cool"
31994,650183828,"I want to first off say that this place is phenomenal. It is spiritually, physically and emotionally rich. If you are looking for a beautifully warm and welcoming environment to completely destress and invest in yourself, I highly recommend this gem. This place is very spacious and includes a beautiful private bathroom. Everything was extremely clean, fresh and inviting. This space is located in a prime location and is a blessing to find in Brooklyn, NY during these times. Stay safe. Invest in yourself and enjoy your stay. It is well worth it."
31994,650974925,"Very nice place, Waldenar was great"
31994,652196717,"Waldemar is a very friendly host & the space provided is beautiful, private & comfortable. Would recommend to anyone looking for a stay in BK."
31994,657887433,"Booked this room for a staycation with my boyfriend. It's in a great location, the attached balcony and extremely nice bathroom definitely make the room. This is a good place to book for a few quiet nights of relaxation. Keep in mind you're staying in someone else's house so there is another room right next to yours. The walls are definitely thin! Also keep in mind the air conditioner is only on after 9PM so it does get quite hot in the room during the day. The room was clean and Waldemar was a responsive host."
31994,661668537,"Nice, bright and spacious room. Cleanliness, small patio to enjoy"
31994,664729561,"He has his sister staying there with you, so if your looking to book a spot where your going to be alone this is not the one"
31994,668789887,Listing is accurate. Clean and a fine place. The room and house creeks everytime someone walks. Not sure the price reflects the total value of the place. Dont have anything negative to say but not much positive either.
31994,704278653,I love your space. Definitely will be returning. Hopefully soon
31994,725245420,"Recommend this place , not perfect but very nice."
31994,752422641,"Great place to stay in Brooklyn. Close to the subway, great eats, and shopping."
32037,586253612,Sahr has been a fantastic host to our daughter and friend.
32037,603615106,A wonderful place to sleep in the city that never sleeps! + Amazing host.
33009,605513353,"Another perfect stay at one of our favorite Airbnb accommodations in the world. 

We keep coming back nearly every year for more!

Thanks as always Ming - the apartment is looking nicer every time we come :)"
33009,608061764,"We stayed at Ming's for 5 nights and it really was a good experience. The appartement is very well located, 1 bloc away from the lively Bedford street's bars, shops and restaurants but in a calmer area, which was important for us after the daily exhausting marathons all around the city. Acces to Manhattan is easy and convenient with either L or M line. The appartement itself is very clean, pretty large and tastefully  decorated. It had all amenities required, although we actually didn't used it much. Ming quickly and accurately answered to all questions we had. The only bad point was the klanking pipes and radiators in the bedroom every morning at around 6am when the heat starts. It was hard for us jetlacked visitors to fall asleep again but eventually forced us to wake up and go out. Thank you again Ming"
33009,672979574,Highly recommend this apartment!
33009,705945582,"Great location, thoughtfully decorated, fast wifi."
33009,710268024,"Ming’s Airbnb is a lovely place, perfectly situated on a quiet street and close to so many great restaurants, bakeries, and public transportation. I was impressed by the tasteful details, modern amenities, and cleanliness throughout the space. The bedroom is quiet and cozy, and the kitchen is packed with great equipment to make cooking very enjoyable. Beyond all this, Ming is an expert host, very responsive and accommodating. I really enjoyed my stay. Thank you!"
33009,729236544,"We loved staying at Ming’s place! My husband and I worked from there for two weeks, and the home was great for that.
The apartment is cozy, comfortable, clean, charming and practical. It has high ceilings and plenty of light. It’s also located in a prime spot in Williamsburg.
Ming herself is warm, welcoming and quick to reply. 
She left special touches in the apartment for us like fruit, flowers and tea. 
She even ordered a desk for the bedroom as I mentioned I would like one to work on! So thoughtful."
33009,747980787,"Ming's home was lovely, clean, and in a convenient location. There were thoughtful touches in the apartment and she was very responsive to our needs. We had a great time and felt very at home!"
33009,756183717,"This is the perfect apartment for a one or two person stay in Williamsburg. The apartment is spotless, equipped with everything you need, and 5-10 minutes walk from anything you might want. I couldn’t have been more comfortable and would stay again in a heartbeat."
33156,700420918,"A lovely place to enjoy New York life; Quiet apartment for writing and study; close to Central Park and several supermarkets, and most importantly, super nice host!"
36703,614586495,"I’ve stayed in this beautiful, sunny apartment for 2 months (Jan-March) and my stay was incredible. The apartment is in an amazing location in West Village near great amenities, shops, bars, restaurants with great public transport. I was there during the winter and the apartment is warm and cozy. Karene has been the best host. She is friendly and attentive. She was super quick in answering my calls and texts and she went out of her way many times to make my stay as comfortable and easy as possible. I’d highly recommend staying here."
39282,595681980,"Convenient, comfortable, cosy - Gus and Holly were wonderfully respectful hosts who gave me a wide berth of personal space (important for introverted travellers!) and offered great tips and advice when asked. Short walking distance to the metro connecting to everywhere else in NYC. Look no further!"
39282,599287444,"Awesome place, with a great location.  Close to bars/restaurants and such, but most importantly the metro.  Easy access to the city.  Gus and Holly were friendly and helpful. Great hosts, highly recommended."
39282,601788903,Great stay in a great area. Close to everything and very safe neighbourhood.  Holly and Gus are very nice and relaxed guys.
39282,611264148,"Staying here was a pleasure. The space was clean, stylish, and in a great location. I highly recommend staying with Gus. Thanks!"
39282,615774293,"Perfect little place to access manhatten. The L train is a few minutes walk, and the ride to 14th st is about 10-15 mins.   Place was very clean, and the hosts were very friendly, and offered the use of a well outfitted kitchen, and use of the common living room.
Bathroom and shower were clean and pleasant to use.
Holly even invited me to attend a little get together they had one nite that i was there.
For value  i dont think you can beat it."
39282,638747203,"Cool place in a nice thriving neighborhood. Welcoming and friendly hosts. Easy checkin.
Highly recommended."
39282,660633095,"The room is clean, has great views. The location is very good for the deal, and the hosts are amazing!"
39282,705457711,"Everything is absolutely accurate in the description and I would recommend the place without reservation. Gus and Holly are indeed a very laid back couple that are both respectful of your privacy but also friendly and conversational. They made me feel at home and I'm sure they'll make you feel welcome too.

The room and apartment were clean, well decorated, and had a better than expected supply of kitchen equipment. Additionally, the apartment has tall ceilings, plenty of sunlight, and even a dedicated area to workout with an available and legit pull-up bar. 

The apartment covers the entire top floor of a multi-story building in Williamsburg and as described there's easy access to the roof -- which offers a fantastic view of the surrounding Williamsburg. It was charming to hangout out and enjoy a meal with friends up there as the sun set in the distance...

If you want to go somewhere, there are multiple subway lines within easy walking distance. 

For people who may be interested:
- The outside traffic can get a little loud at night but nothing overly excessive. 
- Being the top floor of a 3 story walk-up, expect to climb some stairs on a fairly regular basis...But don't worry, you get used to it and then feel like a champ in no time.  ;)"
39282,709058993,"Beautifully decorated house. Has all the essentials you'd need such as coffee, cooking pans and pots, spices, umbrellas, etc. I worked out of this room for a week, and WiFi worked fine for video meetings and calls!  Holly is very quick to respond and helpful, and the other roomates are also easy to live with. Only thing is there is not an elevator, so if you have a lot of suitcases like I did, bringing them up and down can be quite a workout. Thanks for the great stay!"
39282,712296414,"Awesome stay that's:
- Super close to the L train 
- In an awesome neighborhood with lots of amenities
- Beautiful and well-thought out
- Hosted by really sweet people

Stay here if you're genuinely trying to feel ""away from home."""
39282,721529703,"The best kind of people. Kind hearted, caring, wonderful humans. An absolute delight"
39282,728408984,"I stayed/worked from home at Holly’s for over 20 days and I’m really happy I chose her place. She was a phenomenal host, I felt very safe and comfortable. I especially loved the coffee/espresso setup and the big windows/natural light the loft gets. Holly is quick to respond and very friendly. The location is obviously very central and close to some great restaurants and the train. Highly recommend!"
39282,741769622,"Clean room and thoughtful touches in this Brooklyn apartment, I worked from here for a week no issues, enjoyed the stay bed comfy. Close to subway, ended up visiting city few times, used kitchen few times very well stocked"
39282,743529668,"Gus and Holly’s home is everything I could have asked for and more! They’re home is very welcoming and beautifully decorated! Also it’s in PRIME location for you to venture around Brooklyn or neighboring boroughs either by foot or public transportation. Lovely neighborhood, amazing vibe and sooo many options for entertainment be it restaurants, bars, museums, boutiques... etc. 20/10 I would stay at Gus and Holly’s home again!"
39586,749868027,Such a nice stay. Corina was so nice talking to us telling us what’s around. The room was big the bathroom was clean. It’s a great deal in a comfy safe place. I would totally recommend if you need a place in the city!
42300,732861475,"The loft is really good, the outside view is a big plus. The house instructions are extremely accurate would recommend it a 100%"
42729,586303196,"It’s a bit rough round the edges but is a good-sized space close to the subway, restaurants, bars, and coffee shops. It is in dire need of a deep clean however. The public entrance hall/stairwell did not smell good and was messy. The apt, while the sheets and floor were clean, felt dusty and over-crowded with old furniture and cushions and blankets that I’m sure were once ok but are now just dust-traps. The towels felt clean but smelled terrible and need to be washed with bleach at a high heat, or preferably replaced. There wasn’t adequate bedding for the second bedroom which is especially cold as it has two outer-walls. There was no smoke or carbon monoxide detector in the apt or in the hallway outside it, just blank spaces where they used to be. There is also no control over heat. It was mostly warm but one evening the heat went off randomly and it was chilly. As other reviews have stated, the second bedroom is only accessible through the main bedroom which was fine for us, but possibly not for everyone."
43726,603631486,Great location within walking distance to fabulous food and sight seeing. Cozy and stylish space to spend time together during a girls trip. Would stay again.
43726,618102254,Evette was extremely communicative throughout the whole process. Great location - would book again.
43726,702129172,"Extremely well-situated stylish apartment in Tribeca. Whole Foods is a few blocks away, many great restaurants are as well. Excellent spot for anyone who enjoys running or cycling, as it is a stone's throw from the water where there are bike paths and lots of outdoor activities on the piers."
43726,719479015,"We loved being able to spend the holidays with our three daughters who live in New York. The five of us slept comfortably there and we made good use of the wonderful kitchen. The view is absolutely incredible and the neighborhood is very safe with lots of restaurants,  and grocery and drug stores. The subway is close by and very convenient to get anywhere in the city. We would highly recommend this fantastic apartment."
44229,604503695,My second stay here since I loved it so much first time round. Excellent room with excellent location and local amenities.
44288,602673650,"Sara's unit could not have been at a better location. I stayed at Sara's place for about 2 weeks for work travel and this was the best decision. The neighborhood is safe with a plethora of eating options and cafes around. The space is clean with a decent cooking range, microwave, refrigerator and anything you need for a long term stay. I had an issue with check-in since I thought it was self check in but it isn't, however, Sara was able to address the situation promptly and was also very responsive the entire time. WIll definitely come back!"
44288,629928560,"Incredible place. If you’re thinking about staying here, do it! Very comfy studio, comfortable bed, and nice little view and ambience of west village in a classic manhattan building. Peaceful and safe. If you work at home, you can get a lot of work done here. Or if you are out and about, nice place to relax at night and nice neighborhood to wake up in and take strolls. Tons of bars, cafes,  restaurants and stores nearby. Also super close to the water if you enjoy going on runs. Sara was an amazing host and communication was great. Can’t recommend this place enough."
44288,714084021,Sara is a wonderful host. Her apartment is in an excellent location and the building is safe and convenient with an elevator for convenience. The apartment is cozy and the perfect thing for a couple or a solo traveler.
44973,586310447,"Had such a great stay at Anastasia’s place. Check in process was super easy, apartment is really spacious, I was expecting much smaller based on reviews and knowing NY hotel room sizes. Location wise is great you can jump on the metro easily into Manhattan and the streets nearby have so many bars and restaurants. Anastasia was always easy to get a hold of if we needed anything. Great stay!!"
45556,587140805,We had a wonderful time staying at Doug’s! His place is beautiful and exceptionally clean. He gave us plenty of amazing recommendations and tips about the area and was always very friendly and accommodating. I would love to stay here again.
45556,616776961,"Super convenient place - great location, comfy bed, clean space and Doug was great to deal with !"
45556,628519594,Doug’s place is marvelous! This was my second stay and I plan on returning! Doug has amazing hospitality and great communication. Great location! Highly recommend!
45556,632266046,My stay here was very relaxing and enjoyable. I recommend it.
45556,672979732,"One of the most professional and personable Airbnb hosts I’ve ever met! Doug was great, and his home is perfectly situated in the best neighborhood in Brooklyn. Clear and reasonable house guidelines, clean and organized home, very comfortable bed. i wouldn’t have changed a thing and would happily return! Thanks Doug!"
45556,711291024,"Doug's space is super nice and cozy, in a fantastic area with everything you could need or want within a few minutes walk.... transportation, food, fun, and just an all-around delightful neighborhood.  Doug is super nice and helpful and made sure I settled in co.fortavly and had everything I needed.  Great stay all around."
45556,721340611,Nice place to live for a short trip! Doug is enthusiastic and helpful and will provide all you need. Room is not very large but enough for a single man. It is safe and quiet around. A good choice for a short trip in New York!
45556,744112791,Great location
45556,744619417,"Doug’s place is just as advertised, quiet, comfortable with a great location in Ft. Greene. Doug is a gracious and welcoming host. Highly recommended."
45556,753068319,"My Dad needed a place to stay momentarily after I had an accident and I booked Doug’s room, below is his review:

Doug’s room was perfect! The location was right by Fort Greene park and public transportation that took my daughter and I where we needed to go. Doug was happy to share his knowledge of the area with me. Overall, the space was very quiet, clean and comfortable. Will definitely come back again!"
45556,755388908,Great stay!
45556,756729540,"We had the privilege of staying at Doug’s place for two nights ! Doug has a warm and inviting personality that we loved. His place was clean, comfortable and very quiet, especially for Brooklyn. The neighborhood is great with lots of wonderful eateries and shopping nearby. Doug was very responsive on any questions that we had and helped us find things that we needed. We will definitely be back again ! Thanks for everything:)"
45936,604315829,The host canceled this reservation the day before arrival. This is an automated posting.
45936,614262469,"I enjoyed staying at Raul's very much.  If you want to get a feel for academic as well as apartment life in New York, it is a perfect place and location.  Rahul is a relaxed and flexible host."
50447,587750024,Amazing experience! Thank you a Laurie.
50447,622740429,"Best host I have ever had by miles. Usually I don't even see or speak to my hosts other than basic info, but Laurie was extremely helpful in finding good food, directions, even subway help and info about the area. She even stocked the amazing kitchen with organic and very high quality coffee, eggs, bread, deli spreads and bagels which was so helpful as I was a first responder for the Covid crisis and had been worried about food. She shattered any previous standard I had had for an Airbnb host, and the apartment was on the same level. Can't wait to go back for a non-working vacation"
50447,624522987,"Laurie’s place is an overall wonderful, unique experience. The location near prospect park is fabulous, within walking distance to the park. Laurie’s is close to many markets, shops, and restaurants. The area around the home is upscale and safe. The place itself is clean, homey, eclectic. The kitchen is perfect size and has all the amenities you need. Having laundry right there to use is extremely convenient. The bedrooms are large and beds are comfortable. The bathroom is clean and a nice size. The back patio with a garden is STUNNING! There are very few downsides to the place, one being no television. (No big deal in comparison to all the wonderful aspects of this place.) 
Overall, my stay at Laurie’s included comfortable quarters, fantastic location, functional amenities and PHENOMENAL hospitality. I would stay again and I highly recommended!"
50447,626521445,"Laurie's apt is perfect for those wanted to stay in the quiet neighborhood of Park Slope (South Slope). It is a cute neighborhood and you have access to her amazing backyard garden. She also provides you with plenty of delicious food for breakfast including croissants, eggs, yogurt and jam. It was the perfect Brooklyn escape for us."
50447,631523434,"Laurie is an outstanding host that will go out of her way to go above and beyond for your comfort and experience. Very quiet space that is very befitting for writers and book worms or if you just like peace. If you want a perfect Brooklyn getaway whilst forgetting you’re in the city, look no further. Here it is before you :)"
50447,646401035,"Great place to stay, Laurie was an awesome host.   She is very close to many restaurants and close to the park.  I will stay again,  great experience."
50447,659651051,Laurie’s place on 12th is comfortable and in an amazing location. We enjoyed every minute of our stay!
50447,662110298,We loved staying at Laurie's place! The outdoor space is so beautiful and peaceful. The location doesn't get better too. Would definitely stay again and recommend to all!
50447,664355416,"Laurie's place was lovely and cozy, very clean and Laurie is a very responsive host."
50447,669357519,"What a nice surprise to arrive to such a lovely, spacious garden apartment in Park Slope.   The apartment is quite private, with its own entrance, full kitchen, and comfy bed. My host, the lovely Laurie, packed the fridge with fresh foods, such as yogurt, fresh squeezed orange juice, and bagels.  Of course there are pots, pans, dishes and staples. Access to a washer and dryer is a terrific bonus for a Brooklyn apartment.  Situated in a convenient neighborhood near restaurants, pharmacy, and transportation, this home features gardens in both the front and back yards and is situated on a quiet, treesy street.  You'll find classic art on the walls and plenty of books.  Enjoy!"
50447,702109265,Good location and a very helpful host.
50447,708027588,Laurie was very kind and quick to respond. She gave my daughter and I some great recommendations on places to eat the night I arrived. I had a great visit to Brooklyn and will for sure be back.
50447,716292062,Laurie was a great host and was very attentive to all of our needs. She wanted to make sure our stay was as if we were living in our own home and everything was taken care of.  She really went above and beyond.  I will defiantly be staying there again.
50447,720113483,"Laurie’s garden apartment is the perfect location in South Slope, near the subway and commerce but on a nice quiet block. It’s a great bonus to have the backyard, and it’s an ideal setup for Covid times because you’ve got a private entrance and are not sharing hallways with anyone. The space is suited for a couple, close friends, or small family. Our daughter loved the library of kids books. We appreciated that it feels like someone’s home and not a hotel. We didn’t get to meet Laurie but enjoyed communicating with her and had no trouble checking in. Hope to stay here again!"
50447,731268624,"Really nice and cozy. Kitchen was stocked with cooking and serving wares.  It was great because I stayed with my girlfriend and we like to cook. Nice little thoughtful additions like teas and coffee. Laurie is so friendly. Great location, close to the park."
50447,738368059,"Laurie’s apartment is beautiful and huge! Close to grocery stores, endless restaurants and bars, and very close to the train station. I would definitely stay here again and recommend her place to anyone looking to stay in the Park Slope area. She is a wonderful host!"
50447,740572597,Great place to stay in Brooklyn! I’ll be back !
50447,743120761,Laurie was a wonderful host! Super friendly and communicative. Would definitely stay again!
52689,751945008,The place was really clean. Really enjoyed staying with my family and spending time. The host was very caring and was available if we needed assistance.
54508,586202774,"Kathleen was an excellent host! Her home is conveniently located near multiple stations that makes it easy to go anywhere in the city, and she provides plenty of amenities for you to feel comfortable. Would stay again!"
54508,600978519,Great Host! Very nice stay and will definitely visit again in the future!
54508,603065581,"Good value, great location, Very nice host"
54508,622361475,The place is perfectly located and clean. Kathleen is a really helpful and kind person. Truly felt like home and I'll definitely be back.
54508,651599493,You will enjoy the space and the area around this house. The host is one of a kind and provides the best airbnb experience !
54508,669930480,"Kathleen’s  place is wonderful. Nice and cozy, and close to the subway, bodegas and restaurants. Kathleen is an amazing host. Very friendly and accommodating. I highly recommended this place if you’re visiting Brooklyn."
54508,705902944,"Kathleen was such a great host! The room was exactly as pictured, the location was perfect and the amenities were perfect for a long stay. I definitely recommend staying here and would do it again."
54508,720502186,Great stay and the best deal you can find with the location that it’s in. Host is kind and is always helpful. I whole heartily enjoyed my stay there. The place is located close to a lot of restaurants and grocery and is minutes away from the 2 and 3 train.
54508,723004066,great stay!
54508,730574432,Very cozy & a great location close to everything you need.  Beautiful home. Kathleen is very attentive and responsive when contacted regarding the stay.
54508,744687762,"Kathleen is a wonderful host, the room is perfect for a longer stay. In an ideal location. Very communicative and helpful, especially in regards to health/pandemic related issues."
54544,587768271,Stayed for two nights. Great place and location. Close to subway. Wayne’s very responsive. Easy check in.  I would stay there again for sure.
54860,617007105,Amazing! The room and private bathroom are clean and comfortable. Ted is an amazing host. He gave us a lot of advices about subway and restaurants and also prepared a great breakfast every morning. The little kitchen supplies helped a lot. It's super near the subway station and a short 13 minute walk to Central Park. Would definitely stay there again.
56859,608399962,Great place for staying. Highly recommend.
56859,626544437,It’s very nice and beautiful.
57166,603773578,"My husband and I just sold our apartment in Queens. Our new home was not ready so we needed a place to stay for a month. Vasili is an exceptional host. We arrived, with many bags, to a warm, beautifully decorated apartment, hungry and tired we happily found a delicious cranberry loaf and comfortable bed. The apartment is fully equipped, all you need is your toothbrush. We felt like we never left home. We spent many days exploring Astoria, great ethnic shopping and restaurants, all within a few blocks. It was difficult to leave at the end of our stay. Thank you again Vasili for the bakery treats and your  hospitality!  Beth & Ben"
57166,607244704,The space was very clean and Vasili was very accommodating and quick to respond to any questions I had.
57166,639473783,"Our daughter's family lives in Astoria, and we are on the left coast, so we have rented many airbnb's over the years. This is my favorite. Three main reasons: 1. Space! Rare to find a spacious, open floor, see photo. We had a picnic with grandkids in the yard. Granted, not fancy, but just what you need and at a good price.  2. Location. Happens to be close to our family, but also, all the great restaurants and bakeries. Astoria is looking pretty festive, despite Covid. People are good about wearing masks. Way to go New York. Lots of outdoor seating. And 3: Vasili and Beatrix. So nice and super helpful."
57166,645822381,"This is a great property with all that Astoria has to offer within walking distance. Everything that is offered is what you actually get. The artistic decorating flair, new bathroom, kitchen, and clean space make it even better than I expected. The host is wonderful and accessible, prompt communication."
57166,669659380,"Wonderful hospitality, ideal location, nice updated apartment with outdoor space! Quiet and safe. We can't wait to stay here again!"
57166,737441028,"The place was wonderful clean and spacious , it also had a backyard which was pretty cool .lots of fresh towels. The host was amazing with communication.He’s a very cool understanding person and I appreciate the pie .I would Deff recommend to anyone to stay here , its a cool place to relax at . If your a smoker like my fiancé was just step a good distance away from the windows to be respectful it doesn’t not get in the home and go through the windows some people may have asthma and Ofcourse don’t want smoke in there home , even though this happen he kindly just told him to close the second door . Very cool guy !!!The bed was super comfyyyyy I ddnt want to get out of bed . Try staying here guys!!

Thanks"
57166,739388237,"If you are over six feet tall this place is not a great idea because sections of the ceiling are a bit low.  Also be aware the kitchen space is really small. But otherwise, in general an interesting space nicely done."
57166,743171728,We really like this place and hosts are super nice.
57166,745388149,Great location and easy communication
57166,747981067,"This AirBNB is one of the nicest NYC stays we've had. It is extremely clean and supplied with everything you need. The kitchen is small, but the living space -- living room and dining area -- are unusually spacious. The apartment is on a busy street but is shielded from noise so it is very quiet. We will definitely come here again."
57166,748663312,Definitely a hidden Gem in Astoria ! In a great neighborhood and not too far away from attractions and very close to food ! My son loved how much space he had in the home . We felt right at home ! Will definitely stay again !
57166,752385216,Location was great. Living room was large albeit low ceilings. Access to backyard is lovely on a nice day. Mattress was firm and bed frame was very noisy.
57297,590439035,"The apartment is quite big and in a great location. The F train stop is very close yet the place is very quiet. Large bedroom, plenty of closets, well equipped kitchen, comfy bed, and great water pressure in the shower. The place was clean and Sheila was very responsive. Thank you for having me!"
57297,669889604,Sheila was the best host ever. HANDS DOWN!!!
57297,700010529,I loved staying here! This is the perfect landing pad for NYC adventures. There is even a little working space in the living room for those of us working on the go these days. Communication and recommendations from the host were both great!
57297,702543341,Loved the location and the space was tidy and clean. I also liked the book collection and internet connection for work and streaming was great.
57618,590397903,"perfect location.  check in easy.  great communication and Ana very helpful.  Only criticism is apartment a bit cluttered, and no storage for clothes."
57618,605855134,Great space & host!
57618,607200661,We had a great stay! It’s in a great location in Hell’s Kitchen and the description was very accurate.  Thank you Ana!
57618,671870073,"Ana's place is in an incredible location and has everything you need! There is an elevator. That's right, a WORKING elevator! I have trudged my suitcases up many a NY walk-up so this is an incredible perk. Great living space with a large bed. Ana's a prompt and clear communicator who shared fantastic tips about the area and her recommendations. Loved our stay here!"
57618,704843482,"Amazing beautifully decorated apartment in nice safe Area, high ceiling, big windows, one bedroom, very clean, nice comfy bed, comfy pillows, I even want to buy the same mattress topper for my own bed. This is Anas place, she lives there, she just put aside her personal belongings and all apartment become yours, nice kitchen with all the equipment if you want to cook, Tv with Netflix  . Ana is very kind, accommodative and responsive to your needs, if you have any problems or questions she responds right away, by text or calling back. I had a lot of fears and questions because of traveling during covid , Ana was very patient , understanding and attentive to all my needs ."
57618,714291276,Ana’s place is very cozy and the area is great. Really loved how close it was to stores and how easy it is to get delivery here even late at night! We also asked for an earlier check in since we had remote meetings for work and Ana was able to accommodate! Super grateful for helping us with that.
57618,750064049,"Ana was a excellent host. I was in New York with my daughter for her birthday. Ana made our NYC experience a great one, she pretty much planned my visit with all the information she shared. If there is a such thing as a Air bhb host award  Ana be in the race!!! Her was very clean, everything was as list. location, location, location, and I did for to mention the location. everything u need is within walking distance."
